engagement_matrix,cost_of_advertising,return_on_investment,conversion_rate,ocassional_effect,platform contribution percentage
1,35853,3.3548660811204685,26.275973729789754,2,35713355.729963526
1,39538,2.605084959866232,49.391111332032715,2,39385829.77217799
3,38202,1.474037623847059,74.85714632952225,2,38057777.33952405
3,11207,2.89099417017052,43.642200835836235,1,11167519.049325705
3,36043,3.130405902602813,53.97071845022268,1,35905239.02461236
2,21068,1.9189967921063098,16.166566260777895,2,20986400.126209054
1,19100,3.2466245215660328,32.02132955288111,1,19027627.19414309
3,30582,3.148650178361067,41.350840893987204,1,30464823.408612587
1,14618,1.7133194270422836,37.99328477284281,2,14564254.0600028
2,24439,1.2908446988573714,19.253464767262,2,24344143.156287577
3,36932,3.5445685602302044,93.36153514828995,2,36794976.94742766
1,37601,3.422567129726999,52.20039952320158,2,37456964.973679185
3,15407,1.1083661584340097,32.520610136050784,1,15349375.148614202
1,34043,3.6018772641340906,62.99080677317128,1,33913998.32472166
1,28503,1.3717112764554709,54.13647080945837,2,28395283.969546884
1,38759,2.145845172959201,30.92720162651685,2,38608039.68003514
3,25509,2.4347400196820073,13.298538283953013,1,25409217.370030954
2,36263,1.0818632735148683,63.315415081890826,1,36124925.18373375
2,22587,2.9404586633864582,71.58611399134277,2,22504998.871025372
2,17251,2.3949388584591627,46.83773545032699,2,17187797.115596633
2,18022,3.471980657440653,75.74211183835665,2,17958743.5686693
2,33761,4.001253524964636,39.538096732087205,2,33631235.97263145
1,46531,2.563578387275842,11.045152602948823,2,46347017.78045064
3,15939,4.921736496771265,5.84978732320272,1,15877075.8044769
2,37966,4.096449345298968,65.0348251534372,2,37821978.02093023
2,25339,1.0542375978899376,80.52076989204063,1,25246338.12787693
3,27026,4.584130232429729,24.517570745335735,1,26921550.69400475
1,13021,2.877641598620741,32.91692445622118,2,12973285.785853444
2,24029,1.7623252629710522,13.670942363903979,1,23934985.196520574
3,49134,1.7588955516129081,16.446455557392653,2,48940245.30197745
2,35962,1.2510127050062527,15.466635353380388,1,35820366.29518699
3,26494,4.454116829988758,78.4417565346362,1,26397054.210841365
2,23430,4.262180471387417,90.46415879704497,1,23346385.499340985
3,15174,2.205486455237579,69.6626676495363,2,15121464.980004136
2,14370,1.7696672951860535,83.43468528473142,1,14321598.525276847
1,39415,1.7513167264299323,68.98522014183604,2,39265170.19318862
1,28096,2.4128679566256057,91.64040629649017,1,27993496.71346401
3,25833,3.708753995181842,19.61995665774094,1,25732719.133685146
2,14136,4.361894036089488,3.875731518248835,1,14080915.619376516
3,33214,1.853896881949796,47.69660582524565,1,33086761.667177178
3,20191,4.632253213851415,29.04652562623664,2,20114650.845480423
2,10718,4.609188397059835,87.20745365731332,2,10685253.939857349
2,23660,2.2183771734723825,31.421740513153836,2,23569596.563083865
2,41021,1.6833777824519984,81.33651403285901,2,40866074.490515
2,38985,1.7086033081813525,4.331400299658214,1,38830220.25846003
2,11789,2.8287302602493525,15.364528094511533,1,11744253.187743284
3,40776,3.943424483292894,43.472881144219755,1,40618362.93329725
1,39784,3.9017289277935885,74.80952714166045,1,39633255.17747478
1,36411,2.3678533106359687,91.83080171615285,1,36275249.901102
2,15936,1.7287235005291426,4.6943993527003,1,15873455.173990339
1,25833,3.330840207078701,33.71049555750737,1,25733875.058782674
1,44631,2.004574672678832,3.975280025421745,2,44453838.12271
3,14782,4.405226734732922,58.25667379006384,1,14729877.346854523
3,25402,3.262752615391417,63.39890096986022,2,25308064.047936987
2,37483,3.461033050560681,23.263365573261975,2,37336650.2708539
2,22810,3.5261105885756328,90.65376049889124,1,22728788.770426404
3,41891,1.297961049251691,30.10208273661752,2,41727522.943210065
3,33027,2.2836947581799616,50.113116142622765,1,32900807.191932827
1,45140,4.118691209568075,79.49666238495826,1,44968328.09609574
3,42153,2.596094893664203,40.8759304854293,1,41989420.08538472
2,45182,1.5165481435564705,31.267126439739883,2,45005401.863902636
2,49502,1.956467415882798,83.38573281245898,1,49313089.91404531
3,48157,3.0665617533211447,91.57448129019073,2,47974836.10115695
1,34612,4.332322067691184,42.734736295508625,1,34478791.67549835
2,20419,1.3554686632218291,91.55162247586495,1,20347160.373173807
3,40936,4.348277345157175,73.96070233131367,1,40780824.346288
3,15104,3.9624603419413766,32.87132243366919,2,15048294.252087818
3,28577,4.709074229067484,15.763105471140955,1,28465487.49019689
1,23760,3.3279628406408386,21.59344672339553,2,23668255.979841623
2,22129,3.7555413281400503,30.703493225064374,2,22044848.569695164
2,42893,4.443770741984159,67.48416102060284,2,42729560.10629851
1,13351,4.223417343721142,51.88191777586022,2,13304037.23603227
2,20213,4.806080096530627,34.51007167776301,2,20137029.797580324
3,36629,4.142347372795827,52.311302474926016,1,36488860.63540596
3,14479,3.5408107648137115,2.8106754033178816,1,14422432.372939758
3,35156,1.0228544998719746,47.551904756164966,2,35021172.161560595
3,25790,3.2659389038791518,67.56191590621788,2,25694928.763648126
2,14453,2.1720103372675585,6.46215421686364,1,14396621.57676553
2,18588,1.9213346858272962,40.978824930773854,2,18518801.656002235
2,18543,4.044548595626876,3.63629082773127,2,18470523.420400206
1,17071,4.421576358793745,21.314800425807842,1,17005825.284969226
2,26988,2.8148756863044606,79.69646065454626,1,26888888.579904675
3,47261,2.8182534874895278,17.937123706952782,1,47074723.085324064
1,18440,3.8268228916422906,95.22348084274634,1,18376662.835060187
3,33971,2.9041241442808716,7.904329652232998,2,33837191.969103985
1,13746,1.4489123294246533,40.49339825803363,1,13695656.698428629
1,44697,3.686557302548769,34.45928325230068,1,44522540.18077456
3,42497,1.3363983544774611,38.572517489963445,2,42331950.98353507
3,12197,2.130011859239614,70.97411137128476,2,12156494.312678829
2,23886,3.280895079876959,69.56809689180844,2,23798645.326049563
1,34484,4.123081807680718,83.220184717663,1,34355325.01910677
3,10606,3.652056960533868,29.214398344896356,2,10567880.20723936
3,42511,1.0734031033837845,23.133573081042208,2,42344316.89971154
3,39679,4.290423811939084,10.903889281484194,2,39522840.144023694
1,18767,2.4676692693923856,43.534192949028764,1,18697009.21629992
3,49543,4.209976331879664,62.34026538890624,2,49352517.32346204
1,11389,4.76232982793387,59.1978752061624,2,11350686.890398247
1,41670,4.708401074565774,75.52648939379769,1,41511887.74107907
3,25586,1.1391540335007924,25.53107024662565,1,25486964.197049018
2,40195,3.177267394597726,11.597107896484127,1,40036297.75555095
1,25261,1.2179135609980398,1.955243838627357,1,25160712.85314679
3,39335,4.632864787514704,74.01595349185922,1,39186270.86777156
3,12872,3.3277391135802943,54.12194035920805,1,12826963.800120687
2,14419,2.9845125351329176,69.3465662243962,2,14369452.643252008
3,31912,2.688360229423312,10.445163182282162,2,31786654.003148053
1,40157,4.999582398775681,29.573172257353736,1,40000382.262937576
3,32895,4.332291971715605,40.60932125860119,1,32768651.130082183
3,37077,1.7338569476715557,41.163990910616725,1,36933640.80049426
2,31755,2.542273131701309,2.3866555156292497,2,31629355.161058683
1,43514,3.997233509321916,64.01146416972836,2,43347568.78677318
1,34957,1.3802177952024328,36.4884037364364,1,34821403.26868702
3,35667,1.0698215991022435,97.50682952906229,1,35534828.75976079
3,18139,4.410221992845166,78.20066872710825,2,18075745.39573178
1,37591,3.2152382076591772,38.830618292221416,2,37445641.04279622
3,42905,4.30015888034572,48.71364465540194,2,42739718.38511999
2,49906,3.533824187131456,90.97554856200543,1,49716437.95200053
2,39929,2.3540212918203163,77.36494809633703,1,39777831.51757757
1,43454,2.037160260490924,46.948118276846955,1,43285546.64266155
1,10704,2.856217230281225,20.758713385620357,1,10664034.179578498
1,29167,4.876190051991561,96.34078062157897,1,29061002.982768916
1,33936,1.2585851947416455,39.19891944107813,2,33805043.508019425
1,10844,4.676074504046692,67.17729230483316,2,10808653.61891601
3,19246,3.631284414050538,81.09129675107657,1,19178204.196648937
2,10401,2.470448157968685,77.696970263236,2,10368292.855286859
3,35501,3.9049065068679245,34.1241632914098,1,35363523.054175034
3,19902,4.427504771389074,16.456539054707907,2,19825521.229525752
1,49727,2.8541823736706418,89.48302106158081,1,49537814.345814735
2,41433,4.095074864077136,4.6882066143484336,1,41268774.18039376
2,16410,1.1849402464443637,42.890224752672296,2,16349609.064707305
2,47237,1.940030356506388,82.3186909352314,2,47057342.07303987
3,20358,3.322750167921745,2.8221478575025434,1,20277889.17230758
2,16344,2.1123531099432404,30.82080997092545,1,16282485.686901385
1,36972,2.014249055619705,36.42389797260451,2,36828720.24217449
3,43367,2.587866001187559,83.60619285605284,1,43202836.04186576
1,29604,3.623214966079574,49.93712713077622,2,29491752.73065867
1,39163,4.612154852747413,98.87276451447589,2,39017538.85658231
2,14295,2.3217774101504545,23.31739824394281,1,14240958.570887713
1,14414,2.160007982624735,74.78238325423266,1,14364506.039363164
2,27301,2.957379716243787,54.59901207908657,2,27198446.36057102
3,18301,3.2012004488788763,48.95124420635899,2,18234015.280478988
2,10086,2.096167541077726,26.741046469070355,1,10049107.606427247
1,37390,4.268161909357666,2.367082221288644,2,37241935.56927034
1,19796,3.1841360521092903,23.22648283002836,1,19719955.585969776
3,14876,2.3942644235680097,16.84983829826902,1,14819099.23820489
2,34979,1.2621350488539447,82.53633220547596,1,34848006.710776895
2,28113,1.0665680198194534,95.37719249182038,2,28011030.373091757
1,27576,2.3346258221565606,65.11706456318802,2,27473215.2078132
3,31895,1.4143549951759722,12.308908468645226,1,31769441.756996237
2,31452,2.012849996540421,24.452971888016744,2,31329704.967688352
3,14210,4.556736597112362,55.75985004292593,2,14160236.360761918
2,46903,3.7079825459473135,19.552052808031057,2,46718631.24301177
1,21344,1.2240787074120965,45.883032368786644,2,21264075.433468845
3,22382,4.904383539868843,96.70848407995099,1,22303387.418268178
3,18320,1.0121971951177398,70.38641369989364,1,18254497.227005355
3,20550,4.808226822889328,98.91130565206404,1,20478923.200052183
1,28469,3.2001720793603954,92.35167582855614,1,28365178.18995317
2,23890,1.5821913895873672,37.764481381204824,1,23798927.13301877
2,43035,4.730382863039585,40.42586851573825,1,42868022.53662377
2,11239,2.5342935620520595,73.1638903173203,1,11202194.8471948
2,21807,3.371528180916275,34.4868619538519,1,21724163.984858904
3,14524,2.826051885160339,17.85681795745524,1,14468664.068540817
3,16184,2.1593428945864295,43.91588413918237,1,16124543.302990215
3,34845,1.9235503590726477,99.7638105604396,1,34716453.44260272
3,41301,4.732098310588048,95.01157055350563,1,41146519.32983573
1,43068,4.645937231118182,79.10520065720915,2,42904946.491905764
2,30533,1.2619606871153146,88.38904110769847,2,30420676.959000096
2,40272,1.789483144735983,21.33615293791373,1,40113783.248102605
2,47569,4.8624735226644775,62.87707242485362,2,47386449.82880043
1,27704,1.6896337590748778,42.19233263008392,1,27598025.88565169
3,14809,4.814632709400095,56.48378085232855,1,14756645.280337455
2,11871,4.080067944884362,80.31037004269531,1,11832582.445837105
3,18947,1.0641960409546924,53.045332695476546,1,18877261.878754873
2,46782,2.4709364437071453,90.62924950644171,2,46605062.14668833
3,44152,3.218958672356995,17.107175169935115,2,43978429.1821444
2,22727,1.1320222508510893,74.81975109488786,1,22644226.138002098
2,15473,4.198204019836663,29.644654349668436,2,15415424.231957546
2,11610,4.94067054976257,84.07999606974793,1,11573115.286778444
3,32263,4.124442887684532,1.2813439316755657,1,32135219.311968565
1,12560,1.2081314344475573,31.432755832852777,2,12513764.332669765
2,12123,4.498563532432611,97.14977799925038,1,12085312.791059142
3,41353,2.148393808571169,60.328499843063646,2,41194808.14117942
1,45517,1.558265888096133,8.666124900483846,2,45336705.187055506
1,37790,4.658453714703628,95.04509089051281,1,37649353.10807196
2,34761,2.248616459762807,36.233718564511676,1,34626376.69199622
3,23262,2.846056205395461,27.141921940666364,1,23172643.17950077
3,44843,4.279022336392416,13.140957951197539,1,44666105.36869885
2,41461,2.3166848656697003,32.85384521530362,1,41299247.553554066
3,26464,3.0292436046324607,13.669420921257542,2,26360812.743760727
2,17064,2.453789414103145,47.420304139909945,2,17001611.023037825
3,15906,1.135299448893874,83.05437125419837,2,15851737.026053777
3,25583,4.310925664038284,80.99597503706428,2,25490236.01784003
3,35071,3.745754794474314,24.623616750969955,1,34934272.30979838
3,14459,3.892753518710688,34.374400610554346,2,14406015.498018488
3,29462,3.7723603095477944,32.55270040750443,1,29348504.676880993
1,26189,1.4775395562834914,99.18760707380352,2,26095058.840849698
1,49925,4.343838990863407,52.501575262936925,1,49731517.85659511
2,15708,2.8121097866473184,19.930760140218958,1,15648031.650286285
2,29252,1.0568702887205221,3.641594018715061,1,29135998.552539404
3,16227,4.178510135208957,21.03774778128065,1,16165345.981095705
2,47368,4.9265672534322515,8.634727424108593,1,47180536.92648535
3,20764,4.363790173112044,88.29496227154131,1,20690947.788949657
3,24117,4.725845752579439,8.792865548271783,2,24022933.646502662
1,42718,1.919551139531913,49.1940939899047,2,42553000.95104713
1,19201,1.688873853903217,34.62241712242458,2,19128581.79531325
1,41647,4.5498250368750135,64.86318606319932,2,41488193.79586111
2,13104,3.899580743911662,91.83631374385452,2,13062080.576871093
1,36171,2.8987947752157277,67.05756749790224,1,36033801.60007057
2,41868,1.5693987150142923,58.901230649438894,1,41707127.14489789
2,12845,3.6116502608469037,75.7410448580428,2,12802469.619019715
3,11961,4.324518072887161,24.403543193854283,1,11916765.541668862
2,47883,2.2197704789751724,79.52980516807166,1,47700214.55067907
1,26040,2.1937564119918265,23.823109031043856,1,25938910.499236666
3,23860,3.7664168224599917,29.794252832478694,1,23768636.05947017
1,39124,1.046414944884261,82.25218934267784,2,38976569.2528771
1,21936,2.2771790487514867,83.29147148108059,1,21857284.180424444
1,41415,4.030066905464017,47.820353587376665,2,41255349.944056444
2,43583,3.2699977183486872,80.23813086866214,2,43417922.912790254
3,37034,3.0845500837010897,86.38185362833829,2,36895811.176873714
3,19237,3.8659403133522714,58.117669968772056,1,19166973.33923761
2,44530,1.0437715854471432,95.3620046854546,1,44362056.89077465
3,21698,3.4110896570508897,93.81482446021579,2,21621940.92410144
2,37325,2.2961381497508424,44.04123847467918,1,37180907.621806934
2,36111,3.023121227230015,23.569930048393942,1,35969810.99876437
2,40198,2.518130913233029,28.153401844430803,2,40041156.69720316
1,44075,3.6446074323866258,48.082191432847054,2,43904686.01810949
2,27059,2.894439933661155,77.11009103880399,1,26959356.286295254
3,33263,2.9225655812989735,36.30809036392554,2,33134866.742561962
3,41585,4.862370306580445,14.014426687471323,1,41421300.5508086
2,23544,3.411054452320042,53.30889818060709,2,23456404.32689686
1,15860,2.3553058890029654,9.506622315078314,2,15798520.85199708
1,19442,2.839990363534975,6.905533924580952,2,19365995.752139717
3,34097,1.3493787536730264,3.6613332366034452,1,33961760.55256164
3,37974,3.2604939898012275,33.440766771974396,1,37826478.94089587
1,10618,1.2848846647411238,14.246116027306725,2,10577823.646609148
2,49498,4.375956484069181,3.877473377075582,1,49301469.62168063
1,37221,1.650292639542681,2.180222367342508,2,37073252.560279876
2,30462,3.419414425369272,29.67769417262838,1,30344069.293292563
3,46879,1.8388296774014017,34.354588257357804,2,46696066.5066838
2,16859,4.109446228920346,48.0951307606167,2,16797713.741085824
2,45743,1.0596573651068497,82.58599219106512,2,45569230.35467657
2,36467,3.902338904192779,4.900375592959886,2,36322935.34161684
2,26924,2.830524982671422,81.78591701641933,1,26825355.55994939
1,41906,2.411237989935551,33.2968409224869,2,41742723.14503094
3,26180,2.6036518464921823,67.92977392866166,2,26083319.45213291
1,34516,3.7056547962864617,96.3917721900692,1,34388459.91234252
2,36562,2.0019146169421496,28.15270411819912,1,36419332.519312024
3,30757,3.0974387095504254,78.25775280592315,1,30642807.442312833
3,19316,3.313259403442351,64.45013150351598,1,19246218.7368728
2,39082,4.384222948305064,69.2959070987504,2,38933977.539693154
